st20250522;Daria;Petrovska;Vitaliivna;1;2025-09-01;7;f003;sp013;CONTRACT;ACTIVE;d.petrovska@ukma.edu.ua;+380501234812;2007-08-01;18
st20250523;Anna;Polehenko;Serhiivna;1;2025-09-01;7;f003;sp013;BUDGET;ACTIVE;a.polehenko@ukma.edu.ua;+380501234813;2006-12-13;18
st20250524;Lilia;Polyvoda;Hryhorivna;1;2025-09-01;7;f003;sp013;BUDGET;ACTIVE;l.polyvoda@ukma.edu.ua;+380501234814;2007-04-26;18
st20250525;Anastasiia;Samburska;Serhiivna;1;2025-09-01;7;f003;sp013;BUDGET;ACTIVE;a.samburska@ukma.edu.ua;+380501234815;2006-06-18;19
st20250526;Bohdana;Slobodeniuk;Ruslanivna;1;2025-09-01;8;f003;sp013;BUDGET;ACTIVE;b.slobodeniuk@ukma.edu.ua;+380501234816;2007-11-09;17
st20250527;Mariia;Stambirska;Vladyslavivna;1;2025-09-01;8;f003;sp013;BUDGET;ACTIVE;m.stambirska@ukma.edu.ua;+380501234817;2006-03-10;19
st20250528;Nataliia;Siomka;Leonidivna;1;2025-09-01;8;f003;sp013;BUDGET;ACTIVE;n.siomka@ukma.edu.ua;+380501234818;2007-08-27;18
st20250529;Sofiia;Tkachenko;Anatoliivna;1;2025-09-01;8;f003;sp013;CONTRACT;ACTIVE;s.tkachenko@ukma.edu.ua;+380501234819;2006-01-05;19
st20250530;Veronika;Urupa;Oleksandrivna;1;2025-09-01;8;f003;sp013;BUDGET;ACTIVE;v.urupa@ukma.edu.ua;+380501234820;2007-03-12;18
st20250531;Mariia;Khilnich;Vitaliivna;1;2025-09-01;8;f003;sp013;BUDGET;ACTIVE;m.khilnich@ukma.edu.ua;+380501234821;2006-11-20;18
st20250532;Anna;Tsapkun;Ihorivna;1;2025-09-01;9;f003;sp013;BUDGET;ACTIVE;a.tsapkun@ukma.edu.ua;+380501234822;2007-05-08;18
st20250533;Stanislava;Chihina;Anatoliivna;1;2025-09-01;9;f003;sp013;CONTRACT;ACTIVE;s.chihina@ukma.edu.ua;+380501234823;2006-08-14;19
st20250534;Olha;Yatsenko;Vitaliivna;1;2025-09-01;9;f003;sp013;BUDGET;ACTIVE;o.yatsenko@ukma.edu.ua;+380501234824;2007-02-22;18
